fecha,sucursal,monto_mxn,fuente
2026-07-11,Guadalajara,778.94,export_guadalajara.csv
2026-07-11,Guadalajara,361.46,export_guadalajara.csv
2026-07-11,Guadalajara,200.0,export_guadalajara.csv
2026-07-11,Monterrey,200.0,export_monterrey.csv
2026-07-11,Monterrey,1263.4,export_monterrey.csv
2026-07-11,Monterrey,464.02,export_monterrey.csv
2026-07-12,CDMX,939.87,export_cdmx.csv
2026-07-12,CDMX,1175.76,export_cdmx.csv
2026-07-12,CDMX,1242.84,export_cdmx.csv
2026-07-12,CDMX,200.0,export_cdmx.csv
2026-07-12,CDMX,1808.73,export_cdmx.csv
2026-07-12,Guadalajara,638.99,export_guadalajara.csv
2026-07-12,Guadalajara,572.63,export_guadalajara.csv
2026-07-12,Guadalajara,677.4,export_guadalajara.csv
2026-07-12,Guadalajara,2915.58,export_guadalajara.csv
2026-07-12,Monterrey,521.44,export_monterrey.csv
2026-07-12,Monterrey,1134.63,export_monterrey.csv
2026-07-12,Monterrey,952.01,export_monterrey.csv
2026-07-12,Monterrey,777.51,export_monterrey.csv
2026-07-12,Monterrey,1273.05,export_monterrey.csv
2026-07-13,CDMX,405.49,export_cdmx.csv
2026-07-13,CDMX,269.6,export_cdmx.csv
2026-07-13,CDMX,646.33,export_cdmx.csv
2026-07-13,CDMX,407.32,export_cdmx.csv
2026-07-13,CDMX,3554.91,export_cdmx.csv
2026-07-13,CDMX,868.82,export_cdmx.csv
2026-07-13,CDMX,914.28,export_cdmx.csv
2026-07-13,Guadalajara,725.26,export_guadalajara.csv
2026-07-13,Guadalajara,200.0,export_guadalajara.csv
2026-07-13,Guadalajara,632.9,export_guadalajara.csv
2026-07-13,Monterrey,736.99,export_monterrey.csv
2026-07-13,Monterrey,767.15,export_monterrey.csv
2026-07-13,Monterrey,797.12,export_monterrey.csv
2026-07-13,Monterrey,3077.73,export_monterrey.csv
2026-07-13,Monterrey,1949.45,export_monterrey.csv
2026-07-13,Monterrey,898.55,export_monterrey.csv
2026-07-14,CDMX,916.07,export_cdmx.csv
2026-07-14,CDMX,2520.03,export_cdmx.csv
2026-07-14,CDMX,702.67,export_cdmx.csv
2026-07-14,CDMX,1045.31,export_cdmx.csv
2026-07-14,Guadalajara,1687.12,export_guadalajara.csv
2026-07-14,Guadalajara,688.55,export_guadalajara.csv
2026-07-14,Monterrey,1062.16,export_monterrey.csv
2026-07-14,Monterrey,930.26,export_monterrey.csv
2026-07-14,Monterrey,965.7,export_monterrey.csv
2026-07-14,Monterrey,2082.66,export_monterrey.csv
2026-07-14,Monterrey,496.78,export_monterrey.csv
2026-07-14,Monterrey,4163.05,export_monterrey.csv
2026-07-15,CDMX,272.89,export_cdmx.csv
2026-07-15,CDMX,721.04,export_cdmx.csv
2026-07-15,CDMX,1458.29,export_cdmx.csv
2026-07-15,CDMX,455.6,export_cdmx.csv
2026-07-15,Guadalajara,364.67,export_guadalajara.csv
2026-07-15,Guadalajara,922.68,export_guadalajara.csv
2026-07-15,Guadalajara,463.88,export_guadalajara.csv
2026-07-15,Monterrey,723.13,export_monterrey.csv
2026-07-15,Monterrey,1470.64,export_monterrey.csv
2026-07-15,Monterrey,493.01,export_monterrey.csv
2026-07-16,CDMX,392.37,export_cdmx.csv
2026-07-16,CDMX,1429.8,export_cdmx.csv
2026-07-16,CDMX,582.52,export_cdmx.csv
2026-07-16,CDMX,509.25,export_cdmx.csv
2026-07-16,CDMX,481.74,export_cdmx.csv
2026-07-16,Guadalajara,228.86,export_guadalajara.csv
2026-07-16,Guadalajara,589.23,export_guadalajara.csv
2026-07-16,Guadalajara,1110.23,export_guadalajara.csv
2026-07-16,Guadalajara,1303.98,export_guadalajara.csv
2026-07-16,Monterrey,1177.44,export_monterrey.csv
2026-07-16,Monterrey,445.16,export_monterrey.csv
2026-07-16,Monterrey,542.58,export_monterrey.csv
2026-07-17,CDMX,397.59,export_cdmx.csv
2026-07-17,CDMX,720.93,export_cdmx.csv
2026-07-17,Guadalajara,2439.69,export_guadalajara.csv
2026-07-17,Guadalajara,401.5,export_guadalajara.csv
2026-07-17,Guadalajara,616.51,export_guadalajara.csv
2026-07-17,Monterrey,1672.0,export_monterrey.csv
2026-07-17,Monterrey,688.61,export_monterrey.csv
2026-07-17,Monterrey,838.63,export_monterrey.csv
2026-07-17,Monterrey,439.8,export_monterrey.csv
2026-07-17,Monterrey,864.17,export_monterrey.csv
2026-07-18,CDMX,504.38,export_cdmx.csv
2026-07-18,CDMX,285.44,export_cdmx.csv
2026-07-18,CDMX,206.36,export_cdmx.csv
2026-07-18,CDMX,529.8,export_cdmx.csv
2026-07-18,CDMX,681.45,export_cdmx.csv
2026-07-18,Guadalajara,393.26,export_guadalajara.csv
2026-07-18,Monterrey,1128.05,export_monterrey.csv
2026-07-18,Monterrey,1682.75,export_monterrey.csv
2026-07-19,CDMX,1202.81,export_cdmx.csv
2026-07-19,CDMX,1417.63,export_cdmx.csv
2026-07-19,CDMX,443.81,export_cdmx.csv
2026-07-19,CDMX,541.09,export_cdmx.csv
2026-07-19,CDMX,1510.38,export_cdmx.csv
2026-07-19,CDMX,348.45,export_cdmx.csv
2026-07-19,Guadalajara,268.55,export_guadalajara.csv
2026-07-19,Guadalajara,1016.94,export_guadalajara.csv
2026-07-19,Guadalajara,730.13,export_guadalajara.csv
2026-07-19,Monterrey,372.31,export_monterrey.csv
2026-07-19,Monterrey,200.0,export_monterrey.csv
2026-07-19,Monterrey,940.42,export_monterrey.csv
2026-07-19,Monterrey,719.86,export_monterrey.csv
2026-07-20,CDMX,818.33,export_cdmx.csv
2026-07-20,CDMX,894.47,export_cdmx.csv
2026-07-20,CDMX,982.06,export_cdmx.csv
2026-07-20,CDMX,816.22,export_cdmx.csv
2026-07-20,CDMX,891.35,export_cdmx.csv
2026-07-20,CDMX,421.0,export_cdmx.csv
2026-07-20,CDMX,1260.78,export_cdmx.csv
2026-07-20,CDMX,414.24,export_cdmx.csv
2026-07-20,CDMX,506.36,export_cdmx.csv
2026-07-20,CDMX,615.2,export_cdmx.csv
2026-07-20,CDMX,469.88,export_cdmx.csv
2026-07-20,Guadalajara,797.03,export_guadalajara.csv
2026-07-20,Guadalajara,1744.81,export_guadalajara.csv
2026-07-20,Monterrey,889.6,export_monterrey.csv
2026-07-20,Monterrey,863.45,export_monterrey.csv
2026-07-20,Monterrey,360.27,export_monterrey.csv
2026-07-20,Monterrey,491.0,export_monterrey.csv
2026-07-20,Monterrey,221.3,export_monterrey.csv
2026-07-21,CDMX,200.0,export_cdmx.csv
2026-07-21,CDMX,1854.52,export_cdmx.csv
2026-07-21,CDMX,240.97,export_cdmx.csv
2026-07-21,CDMX,646.45,export_cdmx.csv
2026-07-21,CDMX,723.75,export_cdmx.csv
2026-07-21,CDMX,1862.27,export_cdmx.csv
2026-07-21,CDMX,2289.87,export_cdmx.csv
2026-07-21,Guadalajara,1613.94,export_guadalajara.csv
2026-07-21,Guadalajara,1954.33,export_guadalajara.csv
2026-07-21,Guadalajara,1228.66,export_guadalajara.csv
2026-07-21,Monterrey,200.0,export_monterrey.csv
2026-07-21,Monterrey,730.05,export_monterrey.csv
2026-07-21,Monterrey,842.54,export_monterrey.csv
2026-07-21,Monterrey,2436.33,export_monterrey.csv
2026-07-21,Monterrey,535.15,export_monterrey.csv
2026-07-22,CDMX,847.91,export_cdmx.csv
2026-07-22,CDMX,200.0,export_cdmx.csv
2026-07-22,CDMX,2098.82,export_cdmx.csv
2026-07-22,CDMX,405.39,export_cdmx.csv
2026-07-22,CDMX,1409.86,export_cdmx.csv
2026-07-22,CDMX,890.79,export_cdmx.csv
2026-07-22,Guadalajara,494.59,export_guadalajara.csv
2026-07-22,Guadalajara,1208.54,export_guadalajara.csv
2026-07-22,Guadalajara,633.15,export_guadalajara.csv
2026-07-22,Monterrey,1298.05,export_monterrey.csv
2026-07-22,Monterrey,1263.37,export_monterrey.csv
2026-07-22,Monterrey,1752.31,export_monterrey.csv
2026-07-22,Monterrey,3077.77,export_monterrey.csv
2026-07-22,Monterrey,2698.72,export_monterrey.csv
2026-07-23,CDMX,623.53,export_cdmx.csv
2026-07-23,CDMX,1105.25,export_cdmx.csv
2026-07-23,CDMX,1262.17,export_cdmx.csv
2026-07-23,Guadalajara,1411.78,export_guadalajara.csv
2026-07-23,Guadalajara,200.0,export_guadalajara.csv
2026-07-23,Guadalajara,673.02,export_guadalajara.csv
2026-07-23,Monterrey,1020.02,export_monterrey.csv
2026-07-23,Monterrey,207.81,export_monterrey.csv
2026-07-23,Monterrey,1402.24,export_monterrey.csv
2026-07-23,Monterrey,498.85,export_monterrey.csv
2026-07-23,Monterrey,795.37,export_monterrey.csv
2026-07-23,Monterrey,674.92,export_monterrey.csv
2026-07-23,Monterrey,794.12,export_monterrey.csv
2026-07-24,CDMX,471.34,export_cdmx.csv
2026-07-24,CDMX,830.64,export_cdmx.csv
2026-07-24,CDMX,385.48,export_cdmx.csv
2026-07-24,CDMX,529.63,export_cdmx.csv
2026-07-24,CDMX,1343.8,export_cdmx.csv
2026-07-24,Guadalajara,1391.91,export_guadalajara.csv
2026-07-24,Guadalajara,2262.11,export_guadalajara.csv
2026-07-24,Monterrey,1590.52,export_monterrey.csv
2026-07-24,Monterrey,618.95,export_monterrey.csv
2026-07-24,Monterrey,795.5,export_monterrey.csv
2026-07-25,CDMX,325.23,export_cdmx.csv
2026-07-25,CDMX,1035.87,export_cdmx.csv
2026-07-25,CDMX,1030.46,export_cdmx.csv
2026-07-25,CDMX,1195.6,export_cdmx.csv
2026-07-25,Guadalajara,1517.75,export_guadalajara.csv
2026-07-25,Guadalajara,1202.17,export_guadalajara.csv
2026-07-25,Guadalajara,1120.7,export_guadalajara.csv
2026-07-25,Guadalajara,400.49,export_guadalajara.csv
2026-07-25,Guadalajara,1087.15,export_guadalajara.csv
2026-07-25,Guadalajara,1721.06,export_guadalajara.csv
2026-07-25,Monterrey,2659.22,export_monterrey.csv
2026-07-25,Monterrey,2162.23,export_monterrey.csv
2026-07-25,Monterrey,2053.99,export_monterrey.csv
2026-07-26,CDMX,1080.27,export_cdmx.csv
2026-07-26,CDMX,775.84,export_cdmx.csv
2026-07-26,CDMX,1120.06,export_cdmx.csv
2026-07-26,CDMX,697.81,export_cdmx.csv
2026-07-26,CDMX,396.7,export_cdmx.csv
2026-07-26,CDMX,1058.55,export_cdmx.csv
2026-07-26,Guadalajara,387.6,export_guadalajara.csv
2026-07-26,Guadalajara,676.69,export_guadalajara.csv
2026-07-26,Guadalajara,648.58,export_guadalajara.csv
2026-07-26,Monterrey,3152.11,export_monterrey.csv
2026-07-26,Monterrey,768.03,export_monterrey.csv
2026-07-26,Monterrey,1156.09,export_monterrey.csv
2026-07-26,Monterrey,1363.61,export_monterrey.csv
2026-07-26,Monterrey,1003.86,export_monterrey.csv
2026-07-27,CDMX,816.23,export_cdmx.csv
2026-07-27,CDMX,1349.76,export_cdmx.csv
2026-07-27,CDMX,996.43,export_cdmx.csv
2026-07-27,CDMX,1349.44,export_cdmx.csv
2026-07-27,CDMX,584.36,export_cdmx.csv
2026-07-27,CDMX,2020.08,export_cdmx.csv
2026-07-27,Guadalajara,381.07,export_guadalajara.csv
2026-07-27,Guadalajara,1173.86,export_guadalajara.csv
2026-07-27,Guadalajara,1341.65,export_guadalajara.csv
2026-07-27,Guadalajara,1539.67,export_guadalajara.csv
2026-07-27,Guadalajara,817.56,export_guadalajara.csv
2026-07-27,Guadalajara,452.24,export_guadalajara.csv
2026-07-27,Monterrey,1833.46,export_monterrey.csv
2026-07-27,Monterrey,643.56,export_monterrey.csv
2026-07-27,Monterrey,1197.32,export_monterrey.csv
2026-07-28,CDMX,375.13,export_cdmx.csv
2026-07-28,CDMX,389.49,export_cdmx.csv
2026-07-28,CDMX,1396.77,export_cdmx.csv
2026-07-28,Guadalajara,200.0,export_guadalajara.csv
2026-07-28,Monterrey,796.24,export_monterrey.csv
2026-07-28,Monterrey,795.02,export_monterrey.csv
2026-07-28,Monterrey,1233.63,export_monterrey.csv
2026-07-28,Monterrey,200.0,export_monterrey.csv
2026-07-28,Monterrey,415.31,export_monterrey.csv
2026-07-29,CDMX,643.79,export_cdmx.csv
2026-07-29,CDMX,266.15,export_cdmx.csv
2026-07-29,CDMX,228.64,export_cdmx.csv
2026-07-29,CDMX,979.06,export_cdmx.csv
2026-07-29,CDMX,2543.47,export_cdmx.csv
2026-07-29,Guadalajara,910.41,export_guadalajara.csv
2026-07-29,Guadalajara,200.0,export_guadalajara.csv
2026-07-29,Guadalajara,1348.14,export_guadalajara.csv
2026-07-29,Monterrey,1450.06,export_monterrey.csv
2026-07-29,Monterrey,708.49,export_monterrey.csv
2026-07-29,Monterrey,1922.47,export_monterrey.csv
2026-07-30,CDMX,1107.62,export_cdmx.csv
2026-07-30,CDMX,330.31,export_cdmx.csv
2026-07-30,CDMX,1057.39,export_cdmx.csv
2026-07-30,CDMX,807.34,export_cdmx.csv
2026-07-30,CDMX,853.83,export_cdmx.csv
2026-07-30,Guadalajara,775.56,export_guadalajara.csv
2026-07-30,Guadalajara,2045.29,export_guadalajara.csv
2026-07-30,Guadalajara,2195.03,export_guadalajara.csv
2026-07-30,Guadalajara,1542.22,export_guadalajara.csv
2026-07-30,Guadalajara,1078.88,export_guadalajara.csv
2026-07-30,Monterrey,357.71,export_monterrey.csv
2026-07-30,Monterrey,1371.46,export_monterrey.csv
2026-07-31,CDMX,620.94,export_cdmx.csv
2026-07-31,CDMX,2083.79,export_cdmx.csv
2026-07-31,CDMX,2138.8,export_cdmx.csv
2026-07-31,CDMX,792.32,export_cdmx.csv
2026-07-31,CDMX,946.44,export_cdmx.csv
2026-07-31,CDMX,477.99,export_cdmx.csv
2026-07-31,Guadalajara,865.63,export_guadalajara.csv
2026-07-31,Guadalajara,892.17,export_guadalajara.csv
2026-07-31,Monterrey,565.93,export_monterrey.csv
2026-07-31,Monterrey,1060.29,export_monterrey.csv
2026-07-31,Monterrey,200.0,export_monterrey.csv
2026-07-31,Monterrey,521.66,export_monterrey.csv
2026-07-31,Monterrey,1245.39,export_monterrey.csv
2026-07-31,Monterrey,371.83,export_monterrey.csv
2026-08-01,CDMX,1050.14,export_cdmx.csv
2026-08-01,CDMX,1683.23,export_cdmx.csv
2026-08-01,CDMX,811.05,export_cdmx.csv
2026-08-01,CDMX,3666.04,export_cdmx.csv
2026-08-01,CDMX,922.59,export_cdmx.csv
2026-08-01,Guadalajara,1341.11,export_guadalajara.csv
2026-08-01,Monterrey,870.24,export_monterrey.csv
2026-08-01,Monterrey,2219.52,export_monterrey.csv
2026-08-01,Monterrey,422.25,export_monterrey.csv
2026-08-02,CDMX,989.07,export_cdmx.csv
2026-08-02,CDMX,200.0,export_cdmx.csv
2026-08-02,CDMX,824.48,export_cdmx.csv
2026-08-02,CDMX,1534.67,export_cdmx.csv
2026-08-02,CDMX,669.53,export_cdmx.csv
2026-08-02,CDMX,421.95,export_cdmx.csv
2026-08-02,Guadalajara,317.79,export_guadalajara.csv
2026-08-02,Guadalajara,1513.97,export_guadalajara.csv
2026-08-02,Guadalajara,481.58,export_guadalajara.csv
2026-08-02,Monterrey,852.87,export_monterrey.csv
2026-08-02,Monterrey,2127.66,export_monterrey.csv
2026-08-02,Monterrey,1112.99,export_monterrey.csv
2026-08-03,CDMX,1089.81,export_cdmx.csv
2026-08-03,CDMX,200.0,export_cdmx.csv
2026-08-03,CDMX,4003.55,export_cdmx.csv
2026-08-03,CDMX,550.61,export_cdmx.csv
2026-08-03,CDMX,709.72,export_cdmx.csv
2026-08-03,Guadalajara,439.47,export_guadalajara.csv
2026-08-03,Guadalajara,527.74,export_guadalajara.csv
2026-08-03,Guadalajara,1126.95,export_guadalajara.csv
2026-08-03,Guadalajara,2123.79,export_guadalajara.csv
2026-08-03,Guadalajara,1675.43,export_guadalajara.csv
2026-08-03,Monterrey,791.67,export_monterrey.csv
2026-08-03,Monterrey,1624.22,export_monterrey.csv
2026-08-03,Monterrey,1227.23,export_monterrey.csv
2026-08-04,CDMX,590.81,export_cdmx.csv
2026-08-04,CDMX,883.77,export_cdmx.csv
2026-08-04,CDMX,2542.95,export_cdmx.csv
2026-08-04,CDMX,504.59,export_cdmx.csv
2026-08-04,CDMX,2147.77,export_cdmx.csv
2026-08-04,CDMX,552.92,export_cdmx.csv
2026-08-04,CDMX,1087.44,export_cdmx.csv
2026-08-04,CDMX,783.04,export_cdmx.csv
2026-08-04,CDMX,1077.37,export_cdmx.csv
2026-08-04,Guadalajara,1354.6,export_guadalajara.csv
2026-08-04,Guadalajara,533.94,export_guadalajara.csv
2026-08-04,Guadalajara,2334.19,export_guadalajara.csv
2026-08-04,Guadalajara,526.06,export_guadalajara.csv
2026-08-04,Monterrey,503.33,export_monterrey.csv
2026-08-04,Monterrey,583.11,export_monterrey.csv
2026-08-04,Monterrey,656.83,export_monterrey.csv
2026-08-04,Monterrey,1112.03,export_monterrey.csv
2026-08-04,Monterrey,612.27,export_monterrey.csv
2026-08-04,Monterrey,599.87,export_monterrey.csv
2026-08-04,Monterrey,1814.42,export_monterrey.csv
2026-08-05,CDMX,770.45,export_cdmx.csv
2026-08-05,CDMX,207.54,export_cdmx.csv
2026-08-05,CDMX,200.0,export_cdmx.csv
2026-08-05,CDMX,1430.37,export_cdmx.csv
2026-08-05,CDMX,308.69,export_cdmx.csv
2026-08-05,CDMX,485.73,export_cdmx.csv
2026-08-05,CDMX,959.84,export_cdmx.csv
2026-08-05,CDMX,748.55,export_cdmx.csv
2026-08-05,Guadalajara,200.0,export_guadalajara.csv
2026-08-05,Guadalajara,1483.91,export_guadalajara.csv
2026-08-05,Guadalajara,205.25,export_guadalajara.csv
2026-08-05,Guadalajara,2140.94,export_guadalajara.csv
2026-08-05,Monterrey,2194.62,export_monterrey.csv
2026-08-05,Monterrey,200.0,export_monterrey.csv
2026-08-05,Monterrey,561.91,export_monterrey.csv
2026-08-05,Monterrey,658.27,export_monterrey.csv
2026-08-05,Monterrey,218.74,export_monterrey.csv
2026-08-05,Monterrey,1464.15,export_monterrey.csv
2026-08-06,CDMX,324.04,export_cdmx.csv
2026-08-06,CDMX,2820.66,export_cdmx.csv
2026-08-06,CDMX,204.74,export_cdmx.csv
2026-08-06,Guadalajara,1398.33,export_guadalajara.csv
2026-08-06,Guadalajara,995.76,export_guadalajara.csv
2026-08-06,Monterrey,571.1,export_monterrey.csv
2026-08-06,Monterrey,718.64,export_monterrey.csv
2026-08-06,Monterrey,906.95,export_monterrey.csv
2026-08-06,Monterrey,551.05,export_monterrey.csv
2026-08-06,Monterrey,345.26,export_monterrey.csv
2026-08-07,CDMX,448.6,export_cdmx.csv
2026-08-07,CDMX,908.0,export_cdmx.csv
2026-08-07,CDMX,2212.25,export_cdmx.csv
2026-08-07,CDMX,1415.24,export_cdmx.csv
2026-08-07,Guadalajara,1999.2,export_guadalajara.csv
2026-08-07,Guadalajara,461.16,export_guadalajara.csv
2026-08-07,Guadalajara,895.97,export_guadalajara.csv
2026-08-07,Guadalajara,1552.22,export_guadalajara.csv
2026-08-07,Guadalajara,697.06,export_guadalajara.csv
2026-08-07,Monterrey,1399.16,export_monterrey.csv
2026-08-07,Monterrey,200.0,export_monterrey.csv
2026-08-07,Monterrey,310.75,export_monterrey.csv
2026-08-07,Monterrey,743.98,export_monterrey.csv
2026-08-07,Monterrey,915.74,export_monterrey.csv
2026-08-07,Monterrey,972.11,export_monterrey.csv
2026-08-07,Monterrey,1302.68,export_monterrey.csv
2026-08-08,CDMX,1120.51,export_cdmx.csv
2026-08-08,CDMX,735.06,export_cdmx.csv
2026-08-08,CDMX,1177.01,export_cdmx.csv
2026-08-08,CDMX,1501.06,export_cdmx.csv
2026-08-08,CDMX,200.0,export_cdmx.csv
2026-08-08,Guadalajara,976.35,export_guadalajara.csv
2026-08-08,Guadalajara,293.51,export_guadalajara.csv
2026-08-08,Guadalajara,1261.35,export_guadalajara.csv
2026-08-08,Monterrey,639.53,export_monterrey.csv
2026-08-08,Monterrey,2423.23,export_monterrey.csv
2026-08-08,Monterrey,1914.57,export_monterrey.csv
2026-08-08,Monterrey,516.35,export_monterrey.csv
2026-08-08,Monterrey,1116.02,export_monterrey.csv
2026-08-08,Monterrey,367.52,export_monterrey.csv
2026-08-08,Monterrey,418.04,export_monterrey.csv
2026-08-09,CDMX,1258.14,export_cdmx.csv
2026-08-09,CDMX,1522.76,export_cdmx.csv
2026-08-09,CDMX,444.95,export_cdmx.csv
2026-08-09,CDMX,283.23,export_cdmx.csv
2026-08-09,CDMX,749.39,export_cdmx.csv
2026-08-09,CDMX,885.6,export_cdmx.csv
2026-08-09,CDMX,807.79,export_cdmx.csv
2026-08-09,CDMX,395.84,export_cdmx.csv
2026-08-09,Guadalajara,994.79,export_guadalajara.csv
2026-08-09,Guadalajara,820.1,export_guadalajara.csv
2026-08-09,Monterrey,1448.97,export_monterrey.csv
2026-08-09,Monterrey,907.37,export_monterrey.csv
2026-08-09,Monterrey,331.97,export_monterrey.csv
2026-08-09,Monterrey,1351.46,export_monterrey.csv
2026-08-09,Monterrey,1301.67,export_monterrey.csv
2026-08-10,CDMX,856.52,export_cdmx.csv
2026-08-10,CDMX,722.7,export_cdmx.csv
2026-08-10,CDMX,1334.36,export_cdmx.csv
2026-08-10,CDMX,719.53,export_cdmx.csv
2026-08-10,Guadalajara,613.95,export_guadalajara.csv
2026-08-10,Guadalajara,1340.77,export_guadalajara.csv
2026-08-10,Guadalajara,484.61,export_guadalajara.csv
2026-08-10,Guadalajara,1429.36,export_guadalajara.csv
2026-08-10,Monterrey,3179.94,export_monterrey.csv
2026-08-10,Monterrey,481.33,export_monterrey.csv
2026-08-10,Monterrey,257.39,export_monterrey.csv
2026-08-11,CDMX,774.78,export_cdmx.csv
2026-08-11,CDMX,756.83,export_cdmx.csv
2026-08-11,CDMX,3061.63,export_cdmx.csv
2026-08-11,CDMX,572.65,export_cdmx.csv
2026-08-11,CDMX,747.62,export_cdmx.csv
2026-08-11,CDMX,430.22,export_cdmx.csv
2026-08-11,CDMX,200.0,export_cdmx.csv
2026-08-11,CDMX,889.37,export_cdmx.csv
2026-08-11,Monterrey,568.8,export_monterrey.csv
2026-08-12,CDMX,868.42,export_cdmx.csv
2026-08-12,CDMX,200.0,export_cdmx.csv
2026-08-12,CDMX,1224.87,export_cdmx.csv
2026-08-12,Guadalajara,2049.44,export_guadalajara.csv
2026-08-12,Guadalajara,402.08,export_guadalajara.csv
2026-08-12,Guadalajara,588.29,export_guadalajara.csv
2026-08-12,Guadalajara,397.96,export_guadalajara.csv
2026-08-12,Guadalajara,1783.26,export_guadalajara.csv
2026-08-12,Monterrey,1967.11,export_monterrey.csv
2026-08-12,Monterrey,524.58,export_monterrey.csv
2026-08-12,Monterrey,2087.41,export_monterrey.csv
2026-08-13,CDMX,1085.77,export_cdmx.csv
2026-08-13,CDMX,1724.71,export_cdmx.csv
2026-08-13,CDMX,240.15,export_cdmx.csv
2026-08-13,CDMX,433.69,export_cdmx.csv
2026-08-13,CDMX,1474.92,export_cdmx.csv
2026-08-13,CDMX,488.91,export_cdmx.csv
2026-08-13,Guadalajara,1416.32,export_guadalajara.csv
2026-08-13,Guadalajara,1186.62,export_guadalajara.csv
2026-08-13,Guadalajara,1110.0,export_guadalajara.csv
2026-08-13,Guadalajara,1337.17,export_guadalajara.csv
2026-08-13,Monterrey,2670.55,export_monterrey.csv
2026-08-13,Monterrey,1066.02,export_monterrey.csv
2026-08-13,Monterrey,912.06,export_monterrey.csv
2026-08-13,Monterrey,1082.79,export_monterrey.csv
2026-08-13,Monterrey,200.0,export_monterrey.csv
2026-08-13,Monterrey,854.47,export_monterrey.csv
2026-08-13,Monterrey,475.36,export_monterrey.csv
2026-08-14,CDMX,335.36,export_cdmx.csv
2026-08-14,CDMX,536.36,export_cdmx.csv
2026-08-14,CDMX,768.8,export_cdmx.csv
2026-08-14,CDMX,1599.55,export_cdmx.csv
2026-08-14,CDMX,1156.77,export_cdmx.csv
2026-08-14,CDMX,1234.62,export_cdmx.csv
2026-08-14,CDMX,1226.97,export_cdmx.csv
2026-08-14,CDMX,3165.22,export_cdmx.csv
2026-08-14,Guadalajara,218.4,export_guadalajara.csv
2026-08-14,Guadalajara,730.65,export_guadalajara.csv
2026-08-14,Monterrey,953.28,export_monterrey.csv
2026-08-14,Monterrey,375.93,export_monterrey.csv
2026-08-14,Monterrey,739.92,export_monterrey.csv
2026-08-14,Monterrey,1335.71,export_monterrey.csv
2026-08-14,Monterrey,1013.8,export_monterrey.csv
2026-08-14,Monterrey,295.9,export_monterrey.csv
2026-08-15,CDMX,519.33,export_cdmx.csv
2026-08-15,CDMX,278.5,export_cdmx.csv
2026-08-15,CDMX,202.08,export_cdmx.csv
2026-08-15,CDMX,1863.47,export_cdmx.csv
2026-08-15,CDMX,1381.24,export_cdmx.csv
2026-08-15,CDMX,1047.89,export_cdmx.csv
2026-08-15,Guadalajara,2059.2,export_guadalajara.csv
2026-08-15,Guadalajara,1195.02,export_guadalajara.csv
2026-08-15,Guadalajara,578.18,export_guadalajara.csv
2026-08-15,Guadalajara,272.21,export_guadalajara.csv
2026-08-15,Monterrey,1168.13,export_monterrey.csv
2026-08-15,Monterrey,889.21,export_monterrey.csv
2026-08-15,Monterrey,602.14,export_monterrey.csv
2026-08-15,Monterrey,818.87,export_monterrey.csv
2026-08-15,Monterrey,582.64,export_monterrey.csv
2026-08-15,Monterrey,3236.0,export_monterrey.csv
2026-08-16,CDMX,1250.44,export_cdmx.csv
2026-08-16,CDMX,1664.76,export_cdmx.csv
2026-08-16,CDMX,1077.01,export_cdmx.csv
2026-08-16,CDMX,3203.68,export_cdmx.csv
2026-08-16,CDMX,591.29,export_cdmx.csv
2026-08-16,CDMX,1497.45,export_cdmx.csv
2026-08-16,CDMX,447.78,export_cdmx.csv
2026-08-16,Guadalajara,200.0,export_guadalajara.csv
2026-08-16,Guadalajara,2023.28,export_guadalajara.csv
2026-08-16,Monterrey,200.0,export_monterrey.csv
2026-08-16,Monterrey,399.02,export_monterrey.csv
2026-08-16,Monterrey,744.74,export_monterrey.csv
2026-08-16,Monterrey,1381.29,export_monterrey.csv
2026-08-16,Monterrey,259.73,export_monterrey.csv
2026-08-16,Monterrey,401.91,export_monterrey.csv
2026-08-17,CDMX,363.35,export_cdmx.csv
2026-08-17,CDMX,424.57,export_cdmx.csv
2026-08-17,CDMX,1652.29,export_cdmx.csv
2026-08-17,CDMX,847.22,export_cdmx.csv
2026-08-17,CDMX,632.97,export_cdmx.csv
2026-08-17,CDMX,1023.53,export_cdmx.csv
2026-08-17,Guadalajara,1291.27,export_guadalajara.csv
2026-08-17,Guadalajara,1888.88,export_guadalajara.csv
2026-08-17,Guadalajara,1282.59,export_guadalajara.csv
2026-08-17,Guadalajara,1227.93,export_guadalajara.csv
2026-08-17,Guadalajara,1369.6,export_guadalajara.csv
2026-08-17,Monterrey,1147.55,export_monterrey.csv
2026-08-17,Monterrey,461.41,export_monterrey.csv
2026-08-17,Monterrey,200.0,export_monterrey.csv
2026-08-17,Monterrey,534.04,export_monterrey.csv
2026-08-17,Monterrey,242.84,export_monterrey.csv
2026-08-18,CDMX,1909.89,export_cdmx.csv
2026-08-18,CDMX,927.28,export_cdmx.csv
2026-08-18,CDMX,1364.55,export_cdmx.csv
2026-08-18,CDMX,1103.09,export_cdmx.csv
2026-08-18,Guadalajara,999.61,export_guadalajara.csv
2026-08-18,Guadalajara,383.66,export_guadalajara.csv
2026-08-18,Monterrey,878.81,export_monterrey.csv
2026-08-18,Monterrey,356.11,export_monterrey.csv
2026-08-18,Monterrey,1251.05,export_monterrey.csv
2026-08-18,Monterrey,448.68,export_monterrey.csv
2026-08-19,CDMX,924.69,export_cdmx.csv
