fecha,source,table,chequeos,n_pass,n_warn,n_error,max_age_h,pct_cumplimiento,dia_parcial
2026-08-27,helpdesk,ticket_soporte,24,24,0,0,5.84,100.0,False
2026-08-28,helpdesk,ticket_soporte,24,24,0,0,5.9,100.0,False
2026-08-29,helpdesk,ticket_soporte,24,24,0,0,5.83,100.0,False
2026-08-30,helpdesk,ticket_soporte,24,24,0,0,8.92,100.0,False
2026-08-31,helpdesk,ticket_soporte,24,24,0,0,11.92,100.0,False
2026-09-01,helpdesk,ticket_soporte,24,24,0,0,5.94,100.0,False
2026-09-02,helpdesk,ticket_soporte,24,24,0,0,5.92,100.0,False
2026-09-03,helpdesk,ticket_soporte,24,24,0,0,11.62,100.0,False
2026-09-04,helpdesk,ticket_soporte,24,24,0,0,11.73,100.0,False
2026-09-05,helpdesk,ticket_soporte,24,24,0,0,5.86,100.0,False
2026-09-06,helpdesk,ticket_soporte,24,24,0,0,5.87,100.0,False
2026-09-07,helpdesk,ticket_soporte,24,24,0,0,5.88,100.0,False
2026-09-08,helpdesk,ticket_soporte,24,24,0,0,11.79,100.0,False
2026-09-09,helpdesk,ticket_soporte,24,24,0,0,5.87,100.0,False
2026-09-10,helpdesk,ticket_soporte,24,24,0,0,5.86,100.0,False
2026-09-11,helpdesk,ticket_soporte,24,24,0,0,5.93,100.0,False
2026-09-12,helpdesk,ticket_soporte,24,24,0,0,5.91,100.0,False
2026-09-13,helpdesk,ticket_soporte,24,24,0,0,5.89,100.0,False
2026-09-14,helpdesk,ticket_soporte,24,24,0,0,5.85,100.0,False
2026-09-15,helpdesk,ticket_soporte,24,24,0,0,5.87,100.0,False
2026-09-16,helpdesk,ticket_soporte,24,24,0,0,11.86,100.0,False
2026-09-17,helpdesk,ticket_soporte,24,24,0,0,5.83,100.0,False
2026-09-18,helpdesk,ticket_soporte,24,24,0,0,5.89,100.0,False
2026-09-19,helpdesk,ticket_soporte,24,24,0,0,11.74,100.0,False
2026-09-20,helpdesk,ticket_soporte,24,24,0,0,5.91,100.0,False
2026-09-21,helpdesk,ticket_soporte,20,20,0,0,5.91,100.0,True
2026-08-23,pos,pedido_linea,24,24,0,0,0.47,100.0,False
2026-08-24,pos,pedido_linea,24,24,0,0,1.33,100.0,False
2026-08-25,pos,pedido_linea,24,24,0,0,0.46,100.0,False
2026-08-26,pos,pedido_linea,24,24,0,0,1.41,100.0,False
2026-08-27,pos,pedido_linea,24,24,0,0,0.45,100.0,False
2026-08-28,pos,pedido_linea,24,24,0,0,0.46,100.0,False
2026-08-29,pos,pedido_linea,24,24,0,0,0.45,100.0,False
2026-08-30,pos,pedido_linea,24,24,0,0,0.45,100.0,False
2026-08-31,pos,pedido_linea,24,24,0,0,0.45,100.0,False
2026-09-01,pos,pedido_linea,24,24,0,0,0.47,100.0,False
2026-09-02,pos,pedido_linea,24,24,0,0,0.46,100.0,False
2026-09-03,pos,pedido_linea,24,24,0,0,0.47,100.0,False
2026-09-04,pos,pedido_linea,24,24,0,0,0.46,100.0,False
2026-09-05,pos,pedido_linea,24,24,0,0,0.46,100.0,False
2026-09-06,pos,pedido_linea,24,24,0,0,0.45,100.0,False
2026-09-07,pos,pedido_linea,24,24,0,0,0.48,100.0,False
2026-09-08,pos,pedido_linea,24,24,0,0,1.44,100.0,False
2026-09-09,pos,pedido_linea,24,24,0,0,0.46,100.0,False
2026-09-10,pos,pedido_linea,24,21,3,0,8.45,87.5,False
2026-09-11,pos,pedido_linea,24,24,0,0,0.47,100.0,False
2026-09-12,pos,pedido_linea,24,24,0,0,0.48,100.0,False
2026-09-13,pos,pedido_linea,24,24,0,0,1.41,100.0,False
2026-09-14,pos,pedido_linea,24,24,0,0,0.44,100.0,False
2026-09-15,pos,pedido_linea,24,24,0,0,1.4,100.0,False
2026-09-16,pos,pedido_linea,24,24,0,0,0.46,100.0,False
2026-09-17,pos,pedido_linea,24,24,0,0,0.47,100.0,False
2026-09-18,pos,pedido_linea,24,24,0,0,0.47,100.0,False
2026-09-19,pos,pedido_linea,24,24,0,0,0.46,100.0,False
2026-09-20,pos,pedido_linea,24,24,0,0,0.45,100.0,False
2026-09-21,pos,pedido_linea,20,20,0,0,2.5,100.0,True
2026-08-23,producto_analytics,evento_actividad,24,24,0,0,1.11,100.0,False
2026-08-24,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-08-25,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-08-26,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-08-27,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-08-28,producto_analytics,evento_actividad,24,24,0,0,1.14,100.0,False
2026-08-29,producto_analytics,evento_actividad,24,24,0,0,1.13,100.0,False
2026-08-30,producto_analytics,evento_actividad,24,24,0,0,0.16,100.0,False
2026-08-31,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-09-01,producto_analytics,evento_actividad,24,13,9,2,13.16,54.2,False
2026-09-02,producto_analytics,evento_actividad,24,24,0,0,1.15,100.0,False
2026-09-03,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-09-04,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-09-05,producto_analytics,evento_actividad,24,24,0,0,0.16,100.0,False
2026-09-06,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-09-07,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-09-08,producto_analytics,evento_actividad,24,24,0,0,1.13,100.0,False
2026-09-09,producto_analytics,evento_actividad,24,24,0,0,0.16,100.0,False
2026-09-10,producto_analytics,evento_actividad,24,24,0,0,1.13,100.0,False
2026-09-11,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-09-12,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-09-13,producto_analytics,evento_actividad,24,24,0,0,0.18,100.0,False
2026-09-14,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-09-15,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-09-16,producto_analytics,evento_actividad,24,24,0,0,0.17,100.0,False
2026-09-17,producto_analytics,evento_actividad,24,24,0,0,0.16,100.0,False
2026-09-18,producto_analytics,evento_actividad,24,24,0,0,0.16,100.0,False
2026-09-19,producto_analytics,evento_actividad,24,24,0,0,1.14,100.0,False
2026-09-20,producto_analytics,evento_actividad,24,24,0,0,0.18,100.0,False
2026-09-21,producto_analytics,evento_actividad,20,20,0,0,1.2,100.0,True
2026-08-23,scorecard,kpi_captura_manual,24,24,0,0,220.0,100.0,False
2026-08-24,scorecard,kpi_captura_manual,24,24,0,0,244.0,100.0,False
2026-08-25,scorecard,kpi_captura_manual,24,24,0,0,268.0,100.0,False
2026-08-26,scorecard,kpi_captura_manual,24,24,0,0,292.0,100.0,False
2026-08-27,scorecard,kpi_captura_manual,24,24,0,0,316.0,100.0,False
2026-08-28,scorecard,kpi_captura_manual,24,24,0,0,340.0,100.0,False
2026-08-29,scorecard,kpi_captura_manual,24,24,0,0,364.0,100.0,False
2026-08-30,scorecard,kpi_captura_manual,24,24,0,0,388.0,100.0,False
2026-08-31,scorecard,kpi_captura_manual,24,24,0,0,412.0,100.0,False
2026-09-01,scorecard,kpi_captura_manual,24,24,0,0,436.0,100.0,False
2026-09-02,scorecard,kpi_captura_manual,24,24,0,0,460.0,100.0,False
2026-09-03,scorecard,kpi_captura_manual,24,24,0,0,484.0,100.0,False
2026-09-04,scorecard,kpi_captura_manual,24,24,0,0,508.0,100.0,False
2026-09-05,scorecard,kpi_captura_manual,24,24,0,0,532.0,100.0,False
2026-09-06,scorecard,kpi_captura_manual,24,24,0,0,556.0,100.0,False
2026-09-07,scorecard,kpi_captura_manual,24,24,0,0,580.0,100.0,False
2026-09-08,scorecard,kpi_captura_manual,24,24,0,0,604.0,100.0,False
2026-09-09,scorecard,kpi_captura_manual,24,24,0,0,628.0,100.0,False
2026-09-10,scorecard,kpi_captura_manual,24,24,0,0,652.0,100.0,False
2026-09-11,scorecard,kpi_captura_manual,24,24,0,0,676.0,100.0,False
2026-09-12,scorecard,kpi_captura_manual,24,24,0,0,700.0,100.0,False
2026-09-13,scorecard,kpi_captura_manual,24,24,0,0,724.0,100.0,False
2026-09-14,scorecard,kpi_captura_manual,24,24,0,0,748.0,100.0,False
2026-09-15,scorecard,kpi_captura_manual,24,24,0,0,772.0,100.0,False
2026-09-16,scorecard,kpi_captura_manual,24,24,0,0,796.0,100.0,False
2026-09-17,scorecard,kpi_captura_manual,24,24,0,0,820.0,100.0,False
2026-09-18,scorecard,kpi_captura_manual,24,19,5,0,844.0,79.2,False
2026-09-19,scorecard,kpi_captura_manual,24,0,24,0,868.0,0.0,False
2026-09-20,scorecard,kpi_captura_manual,24,0,24,0,892.0,0.0,False
2026-09-21,scorecard,kpi_captura_manual,20,0,20,0,912.0,0.0,True
2026-08-23,scorecard,kpi_meta,24,24,0,0,796.0,100.0,False
2026-08-24,scorecard,kpi_meta,24,24,0,0,820.0,100.0,False
2026-08-25,scorecard,kpi_meta,24,24,0,0,844.0,100.0,False
2026-08-26,scorecard,kpi_meta,24,24,0,0,868.0,100.0,False
2026-08-27,scorecard,kpi_meta,24,24,0,0,892.0,100.0,False
2026-08-28,scorecard,kpi_meta,24,24,0,0,916.0,100.0,False
2026-08-29,scorecard,kpi_meta,24,24,0,0,940.0,100.0,False
2026-08-30,scorecard,kpi_meta,24,24,0,0,964.0,100.0,False
2026-08-31,scorecard,kpi_meta,24,24,0,0,988.0,100.0,False
2026-09-01,scorecard,kpi_meta,24,24,0,0,1012.0,100.0,False
2026-09-02,scorecard,kpi_meta,24,24,0,0,1036.0,100.0,False
2026-09-03,scorecard,kpi_meta,24,24,0,0,1060.0,100.0,False
2026-09-04,scorecard,kpi_meta,24,24,0,0,1084.0,100.0,False
2026-09-05,scorecard,kpi_meta,24,24,0,0,1108.0,100.0,False
2026-09-06,scorecard,kpi_meta,24,24,0,0,1132.0,100.0,False
2026-09-07,scorecard,kpi_meta,24,24,0,0,1156.0,100.0,False
2026-09-08,scorecard,kpi_meta,24,24,0,0,1180.0,100.0,False
2026-09-09,scorecard,kpi_meta,24,24,0,0,1204.0,100.0,False
2026-09-10,scorecard,kpi_meta,24,24,0,0,1228.0,100.0,False
2026-09-11,scorecard,kpi_meta,24,24,0,0,1252.0,100.0,False
2026-09-12,scorecard,kpi_meta,24,24,0,0,1276.0,100.0,False
2026-09-13,scorecard,kpi_meta,24,24,0,0,1300.0,100.0,False
2026-09-14,scorecard,kpi_meta,24,24,0,0,1324.0,100.0,False
2026-09-15,scorecard,kpi_meta,24,24,0,0,1348.0,100.0,False
2026-09-16,scorecard,kpi_meta,24,24,0,0,1372.0,100.0,False
2026-09-17,scorecard,kpi_meta,24,24,0,0,1396.0,100.0,False
2026-09-18,scorecard,kpi_meta,24,24,0,0,1420.0,100.0,False
2026-09-19,scorecard,kpi_meta,24,24,0,0,1444.0,100.0,False
2026-09-20,scorecard,kpi_meta,24,24,0,0,1468.0,100.0,False
2026-09-21,scorecard,kpi_meta,20,20,0,0,1488.0,100.0,True
2026-08-23,sucursales,pedido_sucursal_cdmx,24,8,16,0,51.44,33.3,False
2026-08-24,sucursales,pedido_sucursal_cdmx,24,7,17,0,68.44,29.2,False
2026-08-25,sucursales,pedido_sucursal_cdmx,24,24,0,0,23.67,100.0,False
2026-08-26,sucursales,pedido_sucursal_cdmx,24,24,0,0,25.78,100.0,False
2026-08-27,sucursales,pedido_sucursal_cdmx,24,24,0,0,23.4,100.0,False
2026-08-28,sucursales,pedido_sucursal_cdmx,24,24,0,0,21.25,100.0,False
2026-08-29,sucursales,pedido_sucursal_cdmx,24,24,0,0,30.14,100.0,False
2026-08-30,sucursales,pedido_sucursal_cdmx,24,5,19,0,54.14,20.8,False
2026-08-31,sucursales,pedido_sucursal_cdmx,24,8,16,0,70.14,33.3,False
2026-09-01,sucursales,pedido_sucursal_cdmx,24,24,0,0,22.99,100.0,False
2026-09-02,sucursales,pedido_sucursal_cdmx,24,24,0,0,27.49,100.0,False
2026-09-03,sucursales,pedido_sucursal_cdmx,24,24,0,0,24.22,100.0,False
2026-09-04,sucursales,pedido_sucursal_cdmx,24,24,0,0,19.29,100.0,False
2026-09-05,sucursales,pedido_sucursal_cdmx,24,24,0,0,31.27,100.0,False
2026-09-06,sucursales,pedido_sucursal_cdmx,24,4,20,0,55.27,16.7,False
2026-09-07,sucursales,pedido_sucursal_cdmx,24,8,16,0,71.27,33.3,False
2026-09-08,sucursales,pedido_sucursal_cdmx,24,24,0,0,25.99,100.0,False
2026-09-09,sucursales,pedido_sucursal_cdmx,24,24,0,0,20.35,100.0,False
2026-09-10,sucursales,pedido_sucursal_cdmx,24,24,0,0,25.46,100.0,False
2026-09-11,sucursales,pedido_sucursal_cdmx,24,24,0,0,22.8,100.0,False
2026-09-12,sucursales,pedido_sucursal_cdmx,24,24,0,0,31.36,100.0,False
2026-09-13,sucursales,pedido_sucursal_cdmx,24,4,20,0,55.36,16.7,False
2026-09-14,sucursales,pedido_sucursal_cdmx,24,6,16,2,73.36,25.0,False
2026-09-15,sucursales,pedido_sucursal_cdmx,24,24,0,0,21.66,100.0,False
2026-09-16,sucursales,pedido_sucursal_cdmx,24,24,0,0,27.74,100.0,False
2026-09-17,sucursales,pedido_sucursal_cdmx,24,24,0,0,19.57,100.0,False
2026-09-18,sucursales,pedido_sucursal_cdmx,24,24,0,0,23.63,100.0,False
2026-09-19,sucursales,pedido_sucursal_cdmx,24,24,0,0,31.36,100.0,False
2026-09-20,sucursales,pedido_sucursal_cdmx,24,4,20,0,55.36,16.7,False
2026-09-21,sucursales,pedido_sucursal_cdmx,20,6,14,0,69.36,30.0,True
2026-08-23,sucursales,pedido_sucursal_guadalajara,24,10,14,0,49.36,41.7,False
2026-08-24,sucursales,pedido_sucursal_guadalajara,24,2,22,0,71.36,8.3,False
2026-08-25,sucursales,pedido_sucursal_guadalajara,24,24,0,0,23.21,100.0,False
2026-08-26,sucursales,pedido_sucursal_guadalajara,24,24,0,0,25.11,100.0,False
2026-08-27,sucursales,pedido_sucursal_guadalajara,24,10,14,0,49.11,41.7,False
2026-08-28,sucursales,pedido_sucursal_guadalajara,24,13,11,0,60.11,54.2,False
2026-08-29,sucursales,pedido_sucursal_guadalajara,24,24,0,0,22.2,100.0,False
2026-08-30,sucursales,pedido_sucursal_guadalajara,24,13,11,0,46.2,54.2,False
2026-08-31,sucursales,pedido_sucursal_guadalajara,24,0,24,0,70.2,0.0,False
2026-09-01,sucursales,pedido_sucursal_guadalajara,24,22,1,1,72.2,91.7,False
2026-09-02,sucursales,pedido_sucursal_guadalajara,24,24,0,0,23.16,100.0,False
2026-09-03,sucursales,pedido_sucursal_guadalajara,24,24,0,0,24.02,100.0,False
2026-09-04,sucursales,pedido_sucursal_guadalajara,24,24,0,0,22.82,100.0,False
2026-09-05,sucursales,pedido_sucursal_guadalajara,24,24,0,0,25.26,100.0,False
2026-09-06,sucursales,pedido_sucursal_guadalajara,24,10,14,0,49.26,41.7,False
2026-09-07,sucursales,pedido_sucursal_guadalajara,24,0,22,2,73.26,0.0,False
2026-09-08,sucursales,pedido_sucursal_guadalajara,24,8,0,16,89.26,33.3,False
2026-09-09,sucursales,pedido_sucursal_guadalajara,24,24,0,0,24.02,100.0,False
2026-09-10,sucursales,pedido_sucursal_guadalajara,24,24,0,0,24.57,100.0,False
2026-09-11,sucursales,pedido_sucursal_guadalajara,24,24,0,0,27.57,100.0,False
2026-09-12,sucursales,pedido_sucursal_guadalajara,24,24,0,0,24.35,100.0,False
2026-09-13,sucursales,pedido_sucursal_guadalajara,24,11,13,0,48.35,45.8,False
2026-09-14,sucursales,pedido_sucursal_guadalajara,24,1,23,0,71.35,4.2,False
2026-09-15,sucursales,pedido_sucursal_guadalajara,24,24,0,0,24.3,100.0,False
2026-09-16,sucursales,pedido_sucursal_guadalajara,24,24,0,0,25.3,100.0,False
2026-09-17,sucursales,pedido_sucursal_guadalajara,24,13,11,0,46.29,54.2,False
2026-09-18,sucursales,pedido_sucursal_guadalajara,24,21,3,0,49.29,87.5,False
2026-09-19,sucursales,pedido_sucursal_guadalajara,24,24,0,0,26.0,100.0,False
2026-09-20,sucursales,pedido_sucursal_guadalajara,24,9,15,0,50.0,37.5,False
2026-09-21,sucursales,pedido_sucursal_guadalajara,20,0,20,0,70.0,0.0,True
2026-08-23,sucursales,pedido_sucursal_monterrey,24,0,16,8,79.77,0.0,False
2026-08-24,sucursales,pedido_sucursal_monterrey,24,9,0,15,94.77,37.5,False
2026-08-25,sucursales,pedido_sucursal_monterrey,24,24,0,0,24.51,100.0,False
2026-08-26,sucursales,pedido_sucursal_monterrey,24,24,0,0,23.81,100.0,False
2026-08-27,sucursales,pedido_sucursal_monterrey,24,24,0,0,21.53,100.0,False
2026-08-28,sucursales,pedido_sucursal_monterrey,24,24,0,0,23.84,100.0,False
2026-08-29,sucursales,pedido_sucursal_monterrey,24,24,0,0,33.85,100.0,False
2026-08-30,sucursales,pedido_sucursal_monterrey,24,2,22,0,57.85,8.3,False
2026-08-31,sucursales,pedido_sucursal_monterrey,24,8,14,2,73.85,33.3,False
2026-09-01,sucursales,pedido_sucursal_monterrey,24,24,0,0,27.12,100.0,False
2026-09-02,sucursales,pedido_sucursal_monterrey,24,24,0,0,21.58,100.0,False
2026-09-03,sucursales,pedido_sucursal_monterrey,24,24,0,0,29.56,100.0,False
2026-09-04,sucursales,pedido_sucursal_monterrey,24,16,8,0,43.56,66.7,False
2026-09-05,sucursales,pedido_sucursal_monterrey,24,24,0,0,33.23,100.0,False
2026-09-06,sucursales,pedido_sucursal_monterrey,24,2,22,0,57.23,8.3,False
2026-09-07,sucursales,pedido_sucursal_monterrey,24,0,14,10,81.23,0.0,False
2026-09-08,sucursales,pedido_sucursal_monterrey,24,21,0,3,84.23,87.5,False
2026-09-09,sucursales,pedido_sucursal_monterrey,24,24,0,0,22.15,100.0,False
2026-09-10,sucursales,pedido_sucursal_monterrey,24,24,0,0,25.04,100.0,False
2026-09-11,sucursales,pedido_sucursal_monterrey,24,24,0,0,32.93,100.0,False
2026-09-12,sucursales,pedido_sucursal_monterrey,24,3,21,0,56.93,12.5,False
2026-09-13,sucursales,pedido_sucursal_monterrey,24,0,15,9,80.93,0.0,False
2026-09-14,sucursales,pedido_sucursal_monterrey,24,0,0,24,104.93,0.0,False
2026-09-15,sucursales,pedido_sucursal_monterrey,24,10,0,14,118.93,41.7,False
2026-09-16,sucursales,pedido_sucursal_monterrey,24,24,0,0,24.66,100.0,False
2026-09-17,sucursales,pedido_sucursal_monterrey,24,24,0,0,24.12,100.0,False
2026-09-18,sucursales,pedido_sucursal_monterrey,24,24,0,0,19.79,100.0,False
2026-09-19,sucursales,pedido_sucursal_monterrey,24,24,0,0,35.0,100.0,False
2026-09-20,sucursales,pedido_sucursal_monterrey,24,0,24,0,59.0,0.0,False
2026-09-21,sucursales,pedido_sucursal_monterrey,20,0,12,8,79.0,0.0,True
2026-08-23,wms,inventario_snapshot,24,24,0,0,23.62,100.0,False
2026-08-24,wms,inventario_snapshot,24,24,0,0,23.56,100.0,False
2026-08-25,wms,inventario_snapshot,24,24,0,0,23.57,100.0,False
2026-08-26,wms,inventario_snapshot,24,24,0,0,23.17,100.0,False
2026-08-27,wms,inventario_snapshot,24,24,0,0,23.89,100.0,False
2026-08-28,wms,inventario_snapshot,24,24,0,0,23.74,100.0,False
2026-08-29,wms,inventario_snapshot,24,24,0,0,23.22,100.0,False
2026-08-30,wms,inventario_snapshot,24,24,0,0,23.19,100.0,False
2026-08-31,wms,inventario_snapshot,24,24,0,0,23.57,100.0,False
2026-09-01,wms,inventario_snapshot,24,24,0,0,23.73,100.0,False
2026-09-02,wms,inventario_snapshot,24,15,9,0,34.65,62.5,False
2026-09-03,wms,inventario_snapshot,24,11,13,0,47.65,45.8,False
2026-09-04,wms,inventario_snapshot,24,24,0,0,23.54,100.0,False
2026-09-05,wms,inventario_snapshot,24,15,9,0,34.68,62.5,False
2026-09-06,wms,inventario_snapshot,24,11,13,0,47.68,45.8,False
2026-09-07,wms,inventario_snapshot,24,24,0,0,23.8,100.0,False
2026-09-08,wms,inventario_snapshot,24,24,0,0,23.68,100.0,False
2026-09-09,wms,inventario_snapshot,24,24,0,0,23.72,100.0,False
2026-09-10,wms,inventario_snapshot,24,24,0,0,23.6,100.0,False
2026-09-11,wms,inventario_snapshot,24,24,0,0,23.5,100.0,False
2026-09-12,wms,inventario_snapshot,24,24,0,0,23.3,100.0,False
2026-09-13,wms,inventario_snapshot,24,24,0,0,23.7,100.0,False
2026-09-14,wms,inventario_snapshot,24,24,0,0,23.58,100.0,False
2026-09-15,wms,inventario_snapshot,24,24,0,0,23.82,100.0,False
2026-09-16,wms,inventario_snapshot,24,24,0,0,23.66,100.0,False
2026-09-17,wms,inventario_snapshot,24,24,0,0,23.43,100.0,False
2026-09-18,wms,inventario_snapshot,24,15,9,0,34.74,62.5,False
2026-09-19,wms,inventario_snapshot,24,0,13,11,58.74,0.0,False
2026-09-20,wms,inventario_snapshot,24,12,0,12,70.74,50.0,False
2026-09-21,wms,inventario_snapshot,20,14,6,0,31.0,70.0,True
